name,duration,duration_stdev,duration_median,duration_min,duration_max,memory,memory_stdev,memory_median,memory_min,memory_max,num_warnings,num_warnings_stdev,num_warnings_median,num_warnings_min,num_warnings_max,num_locks_mean,num_locks_stdev,num_locks_median,num_locks_max,num_locks_min,num_accesses_mean,num_accesses_stdev,num_accesses_median,num_accesses_max,num_accesses_min,num_atomic_stores_mean,num_atomic_stores_stdev,num_atomic_stores_median,num_atomic_stores_max,num_atomic_stores_min,uclock_acquires_rate,uclock_acquires_rate_stdev,uclock_acquires_rate_median,uclock_acquires_rate_min,uclock_acquires_rate_max,uclock_releases_rate,uclock_releases_rate_stdev,uclock_releases_rate_median,uclock_releases_rate_min,uclock_releases_rate_max,uclock_incs_rate,uclock_incs_rate_stdev,uclock_incs_rate_median,uclock_incs_rate_min,uclock_incs_rate_max,context_switches,context_switches_stdev,migrations,migrations_stdev,page_faults,page_faults_stdev,instructions,instructions_stdev,branches,branches_stdev,branch_misses,branch_misses_stdev,branch_miss_rate,branch_miss_rate_stdev,l1_loads,l1_loads_stdev,l1_load_misses,l1_load_misses_stdev,l1_miss_rate,l1_miss_rate_stdev,llc_loads,llc_loads_stdev,llc_load_misses,llc_load_misses_stdev,llc_miss_rate,llc_miss_rate_stdev
DRB009,96.66666666666667,5.773502691896257,100,90,100,49656,1626.9775659178586,50332,47800,50836,0,0.0,0,0,0,252.66666666666666,1.1547005383792515,252,252,254,580.6666666666666,2.309401076758503,582,578,582,0,0.0,0,0,0,0.29960374282403895,0.0005479029188246262,0.2992874109263658,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.123898678414097,0.0009537724711281957,1.1233480176211454,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,2295735435.6666665,883753596.3639648,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB010,86.66666666666667,5.773502691896257,90,80,90,47912,2434.2982561715808,48256,45324,50156,0,0.0,0,0,0,252.66666666666666,1.1547005383792515,252,252,254,578.6666666666666,1.1547005383792515,578,578,580,0,0.0,0,0,0,0.29960374282403895,0.0005479029188246262,0.2992874109263658,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.123898678414097,0.0009537724711281957,1.1233480176211454,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,2221055020.3333335,465252704.6072598,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB011,80,34.64101615137755,60,60,120,48053.333333333336,418.84285040255054,48204,47580,48376,0,0.0,0,0,0,252.66666666666666,1.1547005383792515,252,252,254,669.3333333333334,4.041451884327381,667,667,674,0,0.0,0,0,0,0.29960374282403895,0.0005479029188246262,0.2992874109263658,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.123898678414097,0.0009537724711281957,1.1233480176211454,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,1353705372.6666667,598487742.624472,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB012,80,10.0,80,70,90,47109.333333333336,2503.7103133815885,46184,45200,49944,0,0.0,0,0,0,253.33333333333334,1.1547005383792515,254,252,254,671,0.0,671,671,671,0,0.0,0,0,0,0.29992007472171217,0.0005479029188246262,0.30023640661938533,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.1244493392070485,0.0009537724711281957,1.125,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,1779730263.3333333,941867963.1858711,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB013,116.66666666666667,37.859388972001824,100,90,160,46617.333333333336,2913.8684481859045,48104,43260,48488,0,0.0,0,0,0,253.33333333333334,1.1547005383792515,254,252,254,1646.6666666666667,1.5275252316519468,1647,1645,1648,0,0.0,0,0,0,0.3899927319940445,0.00026154863059459673,0.39014373716632444,0.38969072164948454,0.39014373716632444,1.0,0.0,1.0,1.0,1.0,1.1071874071874073,0.0008745133272549473,1.1076923076923078,1.106177606177606,1.1076923076923078,0,0.0,0,0.0,0,0.0,2957104596.6666665,1029602407.0826162,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB014,106.66666666666667,5.773502691896257,110,100,110,47326.666666666664,2790.0661879843165,47884,44300,49796,0,0.0,0,0,0,253.33333333333334,1.1547005383792515,254,252,254,10605,0.0,10605,10605,10605,0,0.0,0,0,0,0.29992007472171217,0.0005479029188246262,0.30023640661938533,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.1244493392070485,0.0009537724711281957,1.125,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,2439308141.6666665,313499975.8419993,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB015,83.33333333333333,11.547005383792516,90,70,90,48733.333333333336,605.1820662687662,48568,48228,49404,0,0.0,0,0,0,252.66666666666666,1.1547005383792515,252,252,254,10605,0.0,10605,10605,10605,0,0.0,0,0,0,0.29960374282403895,0.0005479029188246262,0.2992874109263658,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.123898678414097,0.0009537724711281957,1.1233480176211454,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,2193166818,474283043.55158985,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB016,76.66666666666667,5.773502691896257,80,70,80,49414.666666666664,733.6520519519681,49252,48776,50216,0,0.0,0,0,0,253.33333333333334,1.1547005383792515,254,252,254,704,5.0,704,699,709,0,0.0,0,0,0,0.29992007472171217,0.0005479029188246262,0.30023640661938533,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.1244493392070485,0.0009537724711281957,1.125,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,1478769456.3333333,500105074.86426044,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB017,86.66666666666667,15.275252316519467,90,70,100,49536,1333.9625182140614,50000,48032,50576,0,0.0,0,0,0,253.33333333333334,1.1547005383792515,254,252,254,706.6666666666666,2.516611478423583,707,704,709,0,0.0,0,0,0,0.29992007472171217,0.0005479029188246262,0.30023640661938533,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.1244493392070485,0.0009537724711281957,1.125,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,1561909684.6666667,307382475.14465153,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB018,80,17.320508075688775,70,70,100,47997.333333333336,2829.4008788669967,47268,45604,51120,0,0.0,0,0,0,252.66666666666666,1.1547005383792515,252,252,254,2764.6666666666665,54.30776494511014,2794,2702,2798,0,0.0,0,0,0,0.29960374282403895,0.0005479029188246262,0.2992874109263658,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.123898678414097,0.0009537724711281957,1.1233480176211454,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,1938542418.3333333,821600457.7880193,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB019,100,36.05551275463989,90,70,140,47917.333333333336,2217.870450078934,48564,45448,49740,0,0.0,0,0,0,253.33333333333334,1.1547005383792515,254,252,254,2721.3333333333335,17.61628034896508,2716,2707,2741,0,0.0,0,0,0,0.29992007472171217,0.0005479029188246262,0.30023640661938533,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.1244493392070485,0.0009537724711281957,1.125,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,1934288310.3333333,733003219.5470318,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB020,86.66666666666667,20.816659994661325,80,70,110,47920,2514.7119119294757,48816,45080,49864,0,0.0,0,0,0,254,0.0,254,254,254,704.6666666666666,2.0816659994661326,704,703,707,0,0.0,0,0,0,0.30023640661938533,0.0,0.30023640661938533,0.30023640661938533,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.125,0.0,1.125,1.125,1.125,0,0.0,0,0.0,0,0.0,1734822400.6666667,268652930.34102863,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB021,96.66666666666667,30.550504633038933,90,70,130,49466.666666666664,1144.9879184224317,49800,48192,50408,0,0.0,0,0,0,252.66666666666666,1.1547005383792515,252,252,254,11232.333333333334,263.59122393079275,11260,10956,11481,0,0.0,0,0,0,0.29960374282403895,0.0005479029188246262,0.2992874109263658,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.123898678414097,0.0009537724711281957,1.1233480176211454,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,2031383735,582666894.6125302,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB022,83.33333333333333,23.09401076758503,70,70,110,48533.333333333336,1256.7216610424655,48704,47200,49696,0,0.0,0,0,0,253.33333333333334,1.1547005383792515,254,252,254,11604,133.51778907696158,11623,11462,11727,0,0.0,0,0,0,0.29992007472171217,0.0005479029188246262,0.30023640661938533,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.1244493392070485,0.0009537724711281957,1.125,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,1641941118.3333333,341103111.1457667,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB023,90,10.0,90,80,100,48076,3995.1230268916624,50292,43464,50472,0,0.0,0,0,0,254,0.0,254,254,254,514,0.0,514,514,514,0,0.0,0,0,0,0.30023640661938533,0.0,0.30023640661938533,0.30023640661938533,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.125,0.0,1.125,1.125,1.125,0,0.0,0,0.0,0,0.0,1668345267.6666667,355142942.0030619,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB024,13.333333333333334,5.773502691896257,10,10,20,23080,1385.161362441214,22972,21752,24516,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.0,0,0.0,0,0.0,31307517.333333332,3193.5092505476377,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB025,10,0.0,10,10,10,23453.333333333332,1220.0021857903916,23456,22232,24672,0,0.0,0,0,0,0,0.0,0,0,0,200,0.0,200,200,200,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.0,0,0.0,0,0.0,31000316,2000.2407355116034,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB026,73.33333333333333,5.773502691896257,70,70,80,49078.666666666664,1600.481594187616,49124,47456,50656,0,0.0,0,0,0,253.33333333333334,1.1547005383792515,254,252,254,2574,0.0,2574,2574,2574,0,0.0,0,0,0,0.29992007472171217,0.0005479029188246262,0.30023640661938533,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.1244493392070485,0.0009537724711281957,1.125,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,1269431577,234288199.65417913,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB027,120,62.44997998398398,100,70,190,46309.333333333336,2454.2708353670614,47584,43480,47864,0,0.0,0,0,0,255.33333333333334,1.1547005383792515,256,254,256,266,0.0,266,266,266,0,0.0,0,0,0,0.393732574997212,0.0002511058380550463,0.39387755102040817,0.39344262295081966,0.39387755102040817,1.0,0.0,1.0,1.0,1.0,1.1013841242614828,0.0008706468467625209,1.1018867924528302,1.1003787878787878,1.1018867924528302,0,0.0,0,0.0,0,0.0,4005236138.3333335,2779442775.5916023,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB028,83.33333333333333,15.275252316519467,80,70,100,48134.666666666664,686.8168120636924,48096,47468,48840,0,0.0,0,0,0,252,0.0,252,252,252,702.3333333333334,4.041451884327381,700,700,707,0,0.0,0,0,0,0.2992874109263658,0.0,0.2992874109263658,0.2992874109263658,0.2992874109263658,1.0,0.0,1.0,1.0,1.0,1.1233480176211454,0.0,1.1233480176211454,1.1233480176211454,1.1233480176211454,0,0.0,0,0.0,0,0.0,2061712509,969784343.1024792,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB029,73.33333333333333,20.816659994661325,80,50,90,47956,268.0895372818566,47964,47684,48220,0,0.0,0,0,0,252,0.0,252,252,252,735.6666666666666,1.5275252316519468,736,734,737,0,0.0,0,0,0,0.2992874109263658,0.0,0.2992874109263658,0.2992874109263658,0.2992874109263658,1.0,0.0,1.0,1.0,1.0,1.1233480176211454,0.0,1.1233480176211454,1.1233480176211454,1.1233480176211454,0,0.0,0,0.0,0,0.0,1464222540,1062735525.3332552,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB030,86.66666666666667,20.816659994661325,80,70,110,46889.333333333336,1294.6803981420794,46536,45808,48324,0,0.0,0,0,0,254,0.0,254,254,254,740.6666666666666,2.0816659994661326,740,739,743,0,0.0,0,0,0,0.30023640661938533,0.0,0.30023640661938533,0.30023640661938533,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.125,0.0,1.125,1.125,1.125,0,0.0,0,0.0,0,0.0,1573039708,161632115.71394452,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB031,76.66666666666667,20.816659994661325,70,60,100,61788,1480.1567484560546,62588,60080,62696,0,0.0,0,0,0,252.66666666666666,1.1547005383792515,252,252,254,4765,0.0,4765,4765,4765,0,0.0,0,0,0,0.29960374282403895,0.0005479029188246262,0.2992874109263658,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.123898678414097,0.0009537724711281957,1.1233480176211454,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,1362120793.3333333,928268712.9187428,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB032,83.33333333333333,32.145502536643185,70,60,120,61801.333333333336,1409.5124452566333,62184,60240,62980,0,0.0,0,0,0,253.33333333333334,1.1547005383792515,254,252,254,9017,0.0,9017,9017,9017,0,0.0,0,0,0,0.29992007472171217,0.0005479029188246262,0.30023640661938533,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.1244493392070485,0.0009537724711281957,1.125,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,1404353564.6666667,689871897.6732922,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB033,103.33333333333333,5.773502691896257,100,100,110,48526.666666666664,1607.2701494563175,48212,47100,50268,0,0.0,0,0,0,253.33333333333334,1.1547005383792515,254,252,254,2500,1.0,2500,2499,2501,0,0.0,0,0,0,0.29992007472171217,0.0005479029188246262,0.30023640661938533,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.1244493392070485,0.0009537724711281957,1.125,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,2375439915.6666665,924233046.3286003,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB034,83.33333333333333,41.63331998932266,70,50,130,45365.333333333336,2118.2646985996184,45404,43228,47464,0,0.0,0,0,0,253.33333333333334,1.1547005383792515,254,252,254,2581,1.7320508075688772,2582,2579,2582,0,0.0,0,0,0,0.29992007472171217,0.0005479029188246262,0.30023640661938533,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.1244493392070485,0.0009537724711281957,1.125,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,1399081552.3333333,892340017.4922494,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB035,73.33333333333333,5.773502691896257,70,70,80,48856,1737.257608991827,48628,47244,50696,0,0.0,0,0,0,252.66666666666666,1.1547005383792515,252,252,254,706,1.0,706,705,707,0,0.0,0,0,0,0.29960374282403895,0.0005479029188246262,0.2992874109263658,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.123898678414097,0.0009537724711281957,1.1233480176211454,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,1256176076.6666667,192266882.80393195,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB036,83.33333333333333,32.145502536643185,70,60,120,47614.666666666664,2952.239376021757,47128,44936,50780,0,0.0,0,0,0,252,0.0,252,252,252,706.6666666666666,3.055050463303893,706,704,710,0,0.0,0,0,0,0.2992874109263658,0.0,0.2992874109263658,0.2992874109263658,0.2992874109263658,1.0,0.0,1.0,1.0,1.0,1.1233480176211454,0.0,1.1233480176211454,1.1233480176211454,1.1233480176211454,0,0.0,0,0.0,0,0.0,2214101822.6666665,1206449311.488595,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB037,360,81.8535277187245,380,270,430,82832,1428.0168066237877,82056,81960,84480,0,0.0,0,0,0,253,1.0,253,252,254,888194,0.0,888194,888194,888194,0,0.0,0,0,0,0.9654389455564353,8.253781580306796e-06,0.9654434481199609,0.9654294196542942,0.9654439688950509,1.0,0.0,1.0,1.0,1.0,1.978630779500633,8.547816901253517e-06,1.9786355503219195,1.9786209111345598,1.9786358770454198,0,0.0,0,0.0,0,0.0,15694953337,4067703295.3515906,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB038,333.3333333333333,51.316014394468844,320,290,390,84548,2596.1171005946553,85240,81676,86728,0,0.0,0,0,0,252.66666666666666,1.1547005383792515,252,252,254,869633,32146.862988478362,888193,832513,888193,0,0.0,0,0,0,0.9654337486313551,1.6800007072643098e-05,0.9654434481199609,0.9654143496541435,0.9654434481199609,1.0,0.0,1.0,1.0,1.0,1.9786255730513438,1.7281139557885745e-05,1.9786355503219195,1.9786056185101926,1.9786355503219195,0,0.0,0,0.0,0,0.0,16678570393,1836368634.4533381,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB039,103.33333333333333,15.275252316519467,100,90,120,49273.333333333336,1570.96318649844,48852,47956,51012,0,0.0,0,0,0,252.66666666666666,1.1547005383792515,252,252,254,1579,0.0,1579,1579,1579,0,0.0,0,0,0,0.29960374282403895,0.0005479029188246262,0.2992874109263658,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.123898678414097,0.0009537724711281957,1.1233480176211454,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,2094903877.3333333,925402233.9660833,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB040,86.66666666666667,23.09401076758503,100,60,100,49310.666666666664,1855.9152279490927,50348,47168,50416,0,0.0,0,0,0,253.33333333333334,1.1547005383792515,254,252,254,1579,0.0,1579,1579,1579,0,0.0,0,0,0,0.29992007472171217,0.0005479029188246262,0.30023640661938533,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.1244493392070485,0.0009537724711281957,1.125,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,2305796548,1274507188.630537,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB041,116.66666666666667,5.773502691896257,120,110,120,84974.66666666667,2053.92242631832,85440,82728,86756,0,0.0,0,0,0,252.66666666666666,1.1547005383792515,252,252,254,4339617,12038.072270924444,4343965,4326009,4348877,0,0.0,0,0,0,0.7941603825059665,0.00021092971561755095,0.7942821628340584,0.7939168218497827,0.7942821628340584,0.9995897434343801,0.00035529280971910584,0.9993849938499385,0.999384236453202,1.0,1.7418958549191403,0.000171852301419364,1.7419950738916257,1.7416974169741697,1.7419950738916257,0,0.0,0,0.0,0,0.0,5000830101,767289959.9009448,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB042,136.66666666666666,25.166114784235834,140,110,160,55420,959.8083141961212,55728,54344,56188,0,0.0,0,0,0,253.33333333333334,1.1547005383792515,254,252,254,500785,3273.7924491329622,502002,497077,503276,0,0.0,0,0,0,0.5575523185187546,9.692128319671707e-05,0.5574963609898108,0.5574963609898108,0.5576642335766423,1.0,0.0,1.0,1.0,1.0,1.4370921552978735,0.00010164140225634481,1.437150837988827,1.4369747899159664,1.437150837988827,0,0.0,0,0.0,0,0.0,2534022410,472612037.82663023,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB043,166.66666666666666,30.550504633038933,160,140,200,100953.33333333333,1883.0839952942442,101228,98948,102684,0,0.0,0,0,0,252.66666666666666,1.1547005383792515,252,252,254,15027521.333333334,3.0550504633038935,15027522,15027518,15027524,0,0.0,0,0,0,0.8774088545069139,0.00014230789403121816,0.8774910160078406,0.8772445315050604,0.8774910160078406,0.9944346726920092,0.00032915525438034966,0.9944335297969875,0.9941060903732809,0.9947643979057592,1.8437363924061483,0.0001299081160937658,1.843811394891945,1.843586387434555,1.843811394891945,0,0.0,0,0.0,0,0.0,8111326867,608143592.8146694,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB044,196.66666666666666,45.09249752822894,200,150,240,78236,2448.5326217961647,79140,75464,80104,0,0.0,0,0,0,254,0.0,254,254,254,5114744.666666667,12506.022602463716,5116110,5101612,5126512,0,0.0,0,0,0,0.8772445315050604,0.0,0.8772445315050604,0.8772445315050604,0.8772445315050604,0.99967277486911,0.0003272251308900631,0.99967277486911,0.9993455497382199,1.0,1.849803664921466,0.0,1.849803664921466,1.849803664921466,1.849803664921466,0,0.0,0,0.0,0,0.0,7399211566.666667,3236339500.1170793,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB045,103.33333333333333,23.09401076758503,90,90,130,48986.666666666664,2632.602767857949,50432,45948,50580,0,0.0,0,0,0,253.33333333333334,1.1547005383792515,254,252,254,611,0.0,611,611,611,0,0.0,0,0,0,0.29992007472171217,0.0005479029188246262,0.30023640661938533,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.1244493392070485,0.0009537724711281957,1.125,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,1998941581,270407025.5416988,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB046,83.33333333333333,11.547005383792516,90,70,90,47258.666666666664,1438.9459104960592,47840,45620,48316,0,0.0,0,0,0,253.33333333333334,1.1547005383792515,254,252,254,911,0.0,911,911,911,0,0.0,0,0,0,0.29992007472171217,0.0005479029188246262,0.30023640661938533,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.1244493392070485,0.0009537724711281957,1.125,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,1667005223.3333333,540757158.7004292,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB047,86.66666666666667,5.773502691896257,90,80,90,46960,3462.662559360932,45872,44172,50836,0,0.0,0,0,0,253.33333333333334,1.1547005383792515,254,252,254,611,0.0,611,611,611,0,0.0,0,0,0,0.29992007472171217,0.0005479029188246262,0.30023640661938533,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.1244493392070485,0.0009537724711281957,1.125,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,1928131239.3333333,514049643.3834015,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB048,96.66666666666667,20.816659994661325,90,80,120,48625.333333333336,2697.75116223371,50016,45516,50344,0,0.0,0,0,0,253.33333333333334,1.1547005383792515,254,252,254,741,0.0,741,741,741,0,0.0,0,0,0,0.29992007472171217,0.0005479029188246262,0.30023640661938533,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.1244493392070485,0.0009537724711281957,1.125,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,2809677872.6666665,1062398438.7152196,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB049,70,10.0,70,60,80,47893.333333333336,1471.093924035217,48552,46208,48920,0,0.0,0,0,0,252.66666666666666,1.1547005383792515,252,252,254,1713.6666666666667,21.07921567168317,1702,1701,1738,0,0.0,0,0,0,0.29960374282403895,0.0005479029188246262,0.2992874109263658,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.123898678414097,0.0009537724711281957,1.1233480176211454,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,1241902892.3333333,512118804.9704305,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB050,90,10.0,90,80,100,49142.666666666664,2487.5026298143553,50420,46276,50732,0,0.0,0,0,0,253.33333333333334,1.1547005383792515,254,252,254,906,0.0,906,906,906,0,0.0,0,0,0,0.29992007472171217,0.0005479029188246262,0.30023640661938533,0.2992874109263658,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.1244493392070485,0.0009537724711281957,1.125,1.1233480176211454,1.125,0,0.0,0,0.0,0,0.0,1820988655.6666667,347158776.5332195,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB051,86.66666666666667,20.816659994661325,80,70,110,49882.666666666664,803.455868939504,50260,48960,50428,0,0.0,0,0,0,254,0.0,254,254,254,194,0.0,194,194,194,0,0.0,0,0,0,0.30023640661938533,0.0,0.30023640661938533,0.30023640661938533,0.30023640661938533,1.0,0.0,1.0,1.0,1.0,1.125,0.0,1.125,1.125,1.125,0,0.0,0,0.0,0,0.0,1868210184.3333333,381623962.39790523,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
