name,duration,duration_stdev,duration_median,duration_min,duration_max,memory,memory_stdev,memory_median,memory_min,memory_max,num_warnings,num_warnings_stdev,num_warnings_median,num_warnings_min,num_warnings_max,context_switches,context_switches_stdev,migrations,migrations_stdev,page_faults,page_faults_stdev,instructions,instructions_stdev,branches,branches_stdev,branch_misses,branch_misses_stdev,branch_miss_rate,branch_miss_rate_stdev,l1_loads,l1_loads_stdev,l1_load_misses,l1_load_misses_stdev,l1_miss_rate,l1_miss_rate_stdev,llc_loads,llc_loads_stdev,llc_load_misses,llc_load_misses_stdev,llc_miss_rate,llc_miss_rate_stdev
DRB104,97,20.429070922964417,95.0,60,150,45685.68,2825.1162839711897,46004.0,40444,50528,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2561327789.54,758287769.2848778,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB105,1238,54.54823740581938,1230.0,1170,1470,99000.64,5277.06117099745,98418.0,87980,113740,2.92,2.2573236817261346,2.0,0,13,0,0.0,0,0.0,0,0.0,25027643467.32,4110306397.3835635,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB106,194,62.33549779791837,190.0,90,350,52057.44,3480.001572601099,51976.0,43692,60116,0.1,0.30304576336566325,0.0,0,1,0,0.0,0,0.0,0,0.0,10161839054.4,4515338764.281869,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB107,97.8,21.69265840258931,95.0,70,180,47153.04,2798.676983060068,47694.0,40580,52052,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,3573790447.76,1123812650.0628319,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB108,92,21.66535841157586,90.0,60,160,44212.4,2377.1044296344567,44528.0,40620,50452,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1909944728.26,746492221.4112883,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB109,123,26.12763022595983,120.0,80,220,44430,2788.446982000657,44738.0,40352,50116,0.74,0.44308749769345207,1.0,0,1,0,0.0,0,0.0,0,0.0,3091003238.24,1228473019.3938584,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB110,95,24.26469678780433,90.0,60,190,43364.4,2264.223577335786,42752.0,40372,49532,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1744161867.34,563570983.0627736,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB111,109.6,26.026673915466816,110.0,60,170,44531.36,2038.7502150051814,44986.0,40572,50536,1.04,0.6375975315548971,1.0,0,3,0,0.0,0,0.0,0,0.0,3309925279.96,1618946241.4023297,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB112,97.4,20.284708224549398,100.0,60,160,43734.72,1825.3665557517872,44472.0,40432,46940,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2374468731.24,829773034.4851595,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB113,98.6,21.3818538361244,100.0,70,140,43539.6,1993.8247932359675,44614.0,40440,46912,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2356772235,740682382.1581862,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
