name,duration,duration_stdev,duration_median,duration_min,duration_max,memory,memory_stdev,memory_median,memory_min,memory_max,num_warnings,num_warnings_stdev,num_warnings_median,num_warnings_min,num_warnings_max,context_switches,context_switches_stdev,migrations,migrations_stdev,page_faults,page_faults_stdev,instructions,instructions_stdev,branches,branches_stdev,branch_misses,branch_misses_stdev,branch_miss_rate,branch_miss_rate_stdev,l1_loads,l1_loads_stdev,l1_load_misses,l1_load_misses_stdev,l1_miss_rate,l1_miss_rate_stdev,llc_loads,llc_loads_stdev,llc_load_misses,llc_load_misses_stdev,llc_miss_rate,llc_miss_rate_stdev
DRB154,40,0.0,40.0,40,40,38137.2,157.2321708670193,38114.0,37900,38324,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,56270012.2,113995.45254263435,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB155,103,33.34999583541536,100.0,50,170,40707.6,89.17299042996271,40694.0,40564,40840,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2153430242.5,992249993.6632061,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB156,110,18.257418583505537,110.0,90,140,41171.2,153.3136219214283,41158.0,40992,41416,2,0.0,2.0,2,2,0,0.0,0,0.0,0,0.0,3544582447.8,869270657.3246613,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB157,107,14.944341180973263,105.0,90,130,41210.8,155.21798292151016,41182.0,41020,41480,2,0.0,2.0,2,2,0,0.0,0,0.0,0,0.0,3200367239.3,1303082791.9158216,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB158,33,6.749485577105529,30.0,30,50,22665.6,35.03395178648532,22670.0,22580,22716,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,48479303.3,3094.96099598471,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB159,120,20.548046676563256,125.0,90,140,41761.6,147.62354524638374,41732.0,41524,42032,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,4115022957.8,973777441.0888923,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB160,40,0.0,40.0,40,40,37943.2,132.46114734349675,37910.0,37796,38224,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,55796944.5,25476.888072002304,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB161,98,16.865480854231357,95.0,70,120,40700,130.43516908155306,40740.0,40484,40888,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1882540666.8,558231454.247675,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB162,121,22.335820757001272,125.0,90,160,40728,94.28090415820634,40708.0,40580,40884,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2510717383.7,522099837.96079254,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB163,121,23.309511649396118,120.0,80,160,40746.8,103.07365219966633,40746.0,40600,40948,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2658055315.8,932525554.0565734,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB164,111,21.83269719175042,110.0,80,150,40748,112.20615946650265,40766.0,40568,40896,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1979002445.9,596856899.792205,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB165,118,18.135294011647257,115.0,90,150,43219.6,2024.954935026676,43264.0,41052,46180,1,0.0,1.0,1,1,0,0.0,0,0.0,0,0.0,5321692005.4,978477541.1292427,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
