name,duration,duration_stdev,duration_median,duration_min,duration_max,memory,memory_stdev,memory_median,memory_min,memory_max,num_warnings,num_warnings_stdev,num_warnings_median,num_warnings_min,num_warnings_max,context_switches,context_switches_stdev,migrations,migrations_stdev,page_faults,page_faults_stdev,instructions,instructions_stdev,branches,branches_stdev,branch_misses,branch_misses_stdev,branch_miss_rate,branch_miss_rate_stdev,l1_loads,l1_loads_stdev,l1_load_misses,l1_load_misses_stdev,l1_miss_rate,l1_miss_rate_stdev,llc_loads,llc_loads_stdev,llc_load_misses,llc_load_misses_stdev,llc_miss_rate,llc_miss_rate_stdev
DRACC_OMP_003,119.6,22.674268433173136,120.0,80,170,46799.84,2454.995069283049,47206.0,43532,50888,1.8,0.45175395145262565,2.0,1,3,0,0.0,0,0.0,0,0.0,2794178267.66,782898295.4813664,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_004,125.6,21.204543217462255,130.0,80,170,44690.96,2020.606950237215,43826.0,41472,49792,1.62,0.49031435147801467,2.0,1,2,0,0.0,0,0.0,0,0.0,2682118670.82,668883245.6051702,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_005,40.2,1.4142135623730951,40.0,40,50,41544.24,1869.066323279173,40556.0,38152,46304,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,63486592.72,39550.88334731164,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_006,850.8,87.80404899780056,830.0,690,1060,46313.84,2224.3692557942013,46310.0,41720,50480,2.88,0.32826072265931594,3.0,2,3,0,0.0,0,0.0,0,0.0,22316994617.14,1944883368.101805,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_007,70,3.499271061118826,70.0,60,90,42347.84,2542.250709067676,42362.0,38072,50060,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,339776016.24,107647.913579326,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_008,854.4,89.74248874259219,840.0,680,1110,46195.6,2404.5261063083444,46078.0,41940,51292,2.94,0.23989793748209523,3.0,2,3,0,0.0,0,0.0,0,0.0,22212244985.02,1620888026.0842724,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_009,1218.4,28.525677655654135,1210.0,1170,1290,87060,2596.0188043720063,87476.0,80940,92460,1.96,0.9026039427960751,2.0,1,4,0,0.0,0,0.0,0,0.0,96741186119.92,3291976715.8022766,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_010,1219,29.364006844420665,1220.0,1160,1290,87279.04,2364.8366294697043,87598.0,82440,91852,1.74,0.750781905341195,2.0,1,4,0,0.0,0,0.0,0,0.0,96271609549.52,3105114407.0373683,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_011,54687.878787878784,218038.52146406344,150,140,900000,44984.48484848485,2257.995960487033,45300,40196,49868,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,1305664665.3030303,568817.959052778,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_012,2801.6,65.3205596286811,2790.0,2670,2980,94854.24,2921.4320402354538,94394.0,90208,102344,5,0.0,5.0,5,5,0,0.0,0,0.0,0,0.0,250045175271.76,6782112839.744027,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_013,339.4,29.305568183036687,335.0,290,430,51790.8,2927.1274767775526,51950.0,47916,59736,4.14,0.7561988724494884,4.0,2,5,0,0.0,0,0.0,0,0.0,19186086345.5,3218985681.770738,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_014,574.4,11.095135907970057,570.0,560,620,43161.68,2914.7086628662832,42560.0,38188,50020,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,6085150829,290074.09352608444,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_015,104,21.946130708196023,105.0,60,180,44696.08,2418.570262762355,44684.0,41032,49868,0.02,0.1414213562373095,0.0,0,1,0,0.0,0,0.0,0,0.0,1966729484.96,793008945.3108758,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_016,100.8,20.287726258373407,100.0,50,140,44587.36,1725.3884952647147,44790.0,42884,49656,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1872127847.88,634096214.6584454,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_017,40.6,3.136356914300021,40.0,40,60,42143.04,2056.8878508612006,42194.0,38304,46660,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,58728970.36,125828.86519894992,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_018,120.4,21.472336260635355,120.0,80,170,45126.4,1959.6969361696347,45308.0,41360,49696,1.22,0.5066899385990914,1.0,0,3,0,0.0,0,0.0,0,0.0,2910828667.34,876076106.3423575,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_019,119.8,22.084254248542912,120.0,80,170,44576.32,1936.380944136852,43716.0,40976,49440,1.12,0.47979587496419046,1.0,0,3,0,0.0,0,0.0,0,0.0,2978023113.9,925912271.4990729,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_020,45.2,8.86174995386904,40.0,40,80,41882.32,2224.093095981334,42142.0,38100,46552,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,63471997.36,74158.37015655021,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_022,449.6,22.584083251850863,450.0,420,570,351276.16,1337.791286000159,351622.0,347784,355492,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,12277982324.98,941465591.1590639,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_023,98.2,21.636137570730867,90.0,60,150,44851.52,1564.1384436872613,45366.0,41416,47808,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2136390185.72,779485429.9465116,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_024,103.4,24.041630560342615,100.0,60,170,45226.16,1412.9948995387242,45442.0,41588,47892,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2082964766.36,642979562.8733867,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_025,91.2,19.86073965369459,90.0,50,140,44643.36,1897.815089162551,45386.0,41440,49796,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1790691341.7,700162200.8376994,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_026,95.2,20.024474820497407,95.0,60,170,45104.48,1665.382204584563,45470.0,41404,47876,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1946154768.96,750434142.1834033,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_027,95,20.429070922964417,90.0,50,150,44957.84,1824.0637672347905,45342.0,41528,49668,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1935413884.1,616250017.84948,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_028,96.2,23.72375026277701,100.0,50,150,44653.76,1593.673033323604,45398.0,41396,47744,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1834358259.58,653109750.1663418,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_029,102,19.897697538834457,100.0,70,160,44542.88,1577.7922141462127,45142.0,41436,47884,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2136583163.16,708457122.21957,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_030,99.4,25.0232544906957,100.0,50,170,45114.48,1878.2317155087273,45546.0,41412,47720,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2050546449.28,924457382.1768861,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_031,97.4,20.284708224549398,100.0,70,140,44995.92,1929.5198497585468,45520.0,41460,49744,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2019072677,752788323.4753809,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_032,98.4,24.35787598393956,90.0,60,160,45092.16,1555.6072029262139,45364.0,41416,47760,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1943738093.36,769387530.5737265,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_033,99.4,18.99624022950707,100.0,70,160,44942,1628.3625429948245,45448.0,41584,47752,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1819722857.44,658647098.1785998,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_034,112.2,17.29574679344194,110.0,90,170,49493.36,2604.609742086409,49094.0,44832,56348,1.88,0.32826072265931594,2.0,1,2,0,0.0,0,0.0,0,0.0,5592237155.2,1372873306.6910684,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_035,61.6,4.677344441069971,60.0,60,80,27979.36,1578.5818197460192,28172.0,23876,30668,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,289951275.84,6015.427653245326,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_036,61,4.164965639175215,60.0,60,80,45575.92,2250.903708218872,45868.0,39200,50584,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,177557769.3,34255.57903093886,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_037,40.4,2.8284271247461903,40.0,40,60,44987.68,2675.3459241521555,45150.0,40148,50344,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,70052792.32,52684.10954344114,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_038,40.4,2.8284271247461903,40.0,40,60,44626.96,2656.334477340947,45320.0,38156,49808,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,70209068.66,34926.08778175969,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_039,118.4,19.310565998532343,120.0,90,170,48302.8,2388.0727093843107,48552.0,43644,53484,6.08,0.39589732744431483,6.0,6,8,0,0.0,0,0.0,0,0.0,4433598830.54,1347937654.145583,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_040,90.4,25.149349811046157,90.0,40,160,48498.08,1707.455964591886,48606.0,44824,52632,0.06,0.2398979374820952,0.0,0,1,0,0.0,0,0.0,0,0.0,1773885554.64,657420861.0902652,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_041,98.8,26.23597779028342,90.0,60,170,48075.2,2336.431467002617,48054.0,43436,52984,0.06,0.2398979374820952,0.0,0,1,0,0.0,0,0.0,0,0.0,1985704698.96,893506632.4931808,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_042,40.8,2.740475156178697,40.0,40,50,46141.36,2387.50770709302,45996.0,40812,50924,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,64485462.52,31164.493953817877,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_043,98.2,25.53029413005943,90.0,50,160,49201.6,2386.5586871784526,49544.0,43568,53540,0.48,0.5046720495044484,0.0,0,1,0,0.0,0,0.0,0,0.0,2337301074.88,1108928494.8436205,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_044,102.6,21.074212891104423,100.0,70,180,46662.4,3269.4747003649577,47370.0,41340,53648,0.46,0.5034574339058885,0.0,0,1,0,0.0,0,0.0,0,0.0,2462749933.94,985718675.9269316,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_045,40.4,2.8284271247461903,40.0,40,60,42045.12,2754.0776495211308,40956.0,38572,47720,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,64824204.34,35472.65339500332,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_046,120.4,20.40008003185582,120.0,80,170,44882.24,2422.930074374026,43816.0,41412,49912,1.64,0.48487322138506117,2.0,1,2,0,0.0,0,0.0,0,0.0,2979185686.76,872839090.7311931,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_047,819,96.87462968987815,810.0,630,1030,46098.64,2902.6209813946866,46050.0,41640,52472,2.86,0.35050983275386566,3.0,2,3,0,0.0,0,0.0,0,0.0,21220560004.06,1820204360.5408437,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_048,114.8,16.066189622296626,120.0,80,150,48844.4,2067.4162915216134,48976.0,43704,53632,1.8,0.45175395145262565,2.0,1,3,0,0.0,0,0.0,0,0.0,2235185875.3,666609017.0114939,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_049,100.8,18.718102119039088,100.0,70,150,48608.16,2245.2124426550513,48548.0,43564,54320,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2036558888.82,599287246.5825658,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_050,93,17.6415557646121,90.0,60,140,48844.4,2105.2320827996564,48646.0,44628,54084,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1690407133.42,569783978.546037,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_051,95.4,20.02141710411985,90.0,50,150,48590.48,2234.000404143716,48680.0,44568,52368,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1896192088.94,606394743.2634593,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_052,91.8,20.965472100769954,90.0,60,140,48210.24,2090.4808406933853,48098.0,42940,53128,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1773153348.72,561206150.5734223,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_053,96.8,24.862068477493818,95.0,50,150,47625.68,1688.2762304208638,47542.0,44580,52448,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2188396731.82,846308557.5747073,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_054,40.6,4.242640687119285,40.0,40,70,45213.36,2077.2452102901743,45248.0,40440,50104,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,67978689.12,151919.38889513418,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
