name,duration,duration_stdev,duration_median,duration_min,duration_max,memory,memory_stdev,memory_median,memory_min,memory_max,num_warnings,num_warnings_stdev,num_warnings_median,num_warnings_min,num_warnings_max,num_locks_mean,num_locks_stdev,num_locks_median,num_locks_max,num_locks_min,num_accesses_mean,num_accesses_stdev,num_accesses_median,num_accesses_max,num_accesses_min,num_atomic_stores_mean,num_atomic_stores_stdev,num_atomic_stores_median,num_atomic_stores_max,num_atomic_stores_min,uclock_acquires_rate,uclock_acquires_rate_stdev,uclock_acquires_rate_median,uclock_acquires_rate_min,uclock_acquires_rate_max,uclock_releases_rate,uclock_releases_rate_stdev,uclock_releases_rate_median,uclock_releases_rate_min,uclock_releases_rate_max,uclock_incs_rate,uclock_incs_rate_stdev,uclock_incs_rate_median,uclock_incs_rate_min,uclock_incs_rate_max,context_switches,context_switches_stdev,migrations,migrations_stdev,page_faults,page_faults_stdev,instructions,instructions_stdev,branches,branches_stdev,branch_misses,branch_misses_stdev,branch_miss_rate,branch_miss_rate_stdev,l1_loads,l1_loads_stdev,l1_load_misses,l1_load_misses_stdev,l1_miss_rate,l1_miss_rate_stdev,llc_loads,llc_loads_stdev,llc_load_misses,llc_load_misses_stdev,llc_miss_rate,llc_miss_rate_stdev
DRB009,83,20.367316617730882,80.0,50,140,48223.6,1992.840523404755,48296.0,42860,51912,0,0.0,0.0,0,0,252.93333333333334,1.0148325268098497,252.0,252,254,207.63333333333333,4.923436796086396,208.0,199,221,0,0.0,0.0,0,0,0.35084936892199464,0.0018346987798471214,0.34916201117318435,0.34916201117318435,0.3527777777777778,0.9977303758662441,0.0027933451927076693,0.9978070175438597,0.9912280701754386,1.0,0.8017654300894143,0.0018523068812740255,0.8011204481792717,0.7988668555240793,0.8055555555555556,0,0.0,0,0.0,0,0.0,1870409807.5333333,942348153.3375806,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB010,87,21.6794833886788,80.0,50,140,48016.26666666667,2088.813669795953,48002.0,42956,52268,0,0.0,0.0,0,0,252.86666666666667,1.0080138659874618,252.0,252,254,208.5,6.19092773394235,207.5,198,219,0,0.0,0.0,0,0,0.3507288433685082,0.0018223714368023013,0.34916201117318435,0.34916201117318435,0.3527777777777778,0.9978752866012314,0.002481415849892961,0.9978070175438597,0.9911894273127754,1.0,0.8020372967414007,0.0018661413095015075,0.8016759776536313,0.7988668555240793,0.8054794520547945,0,0.0,0,0.0,0,0.0,1936689375.6,1026323678.6706424,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB011,83,16.22046387363389,80.0,50,120,48161.86666666667,1905.9131892763298,48058.0,44488,51988,0,0.0,0.0,0,0,252.86666666666667,1.0080138659874618,252.0,252,254,212.86666666666667,6.441960150040718,211.0,204,229,0,0.0,0.0,0,0,0.3507288433685082,0.0018223714368023013,0.34916201117318435,0.34916201117318435,0.3527777777777778,0.9982411057011104,0.001950048971152962,0.9978070175438597,0.9933920704845814,1.0,0.8015233887513544,0.001782096325804267,0.8011204481792717,0.7994350282485876,0.8060941828254847,0,0.0,0,0.0,0,0.0,1865505826.3333333,743643021.9476634,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB012,94,26.33995260907422,90.0,50,160,48834.53333333333,1987.2069418872957,48402.0,44892,53024,0,0.0,0.0,0,0,253.06666666666666,1.0148325268098497,254.0,252,254,218.16666666666666,7.861224495885653,217.0,207,237,0,0.0,0.0,0,0,0.3510904200289675,0.0018346987798471214,0.3527777777777778,0.34916201117318435,0.3527777777777778,0.9972173918643893,0.002702028539921266,0.9978021871860268,0.9911894273127754,1.0,0.8016167903562438,0.0017422887693776224,0.8013982129164515,0.7988668555240793,0.8055555555555556,0,0.0,0,0.0,0,0.0,2118044662.3333333,1126089126.1772354,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB013,93.66666666666667,21.25109868694555,90.0,70,140,48235.86666666667,1904.4686422189793,48138.0,42976,52628,0,0.0,0.0,0,0,252.86666666666667,1.0080138659874618,252.0,252,254,252.7,10.863256640049807,251.5,236,284,0,0.0,0.0,0,0,0.4466310471251006,0.0013182690503502402,0.44549763033175355,0.44549763033175355,0.4481132075471698,0.9982665082665083,0.0020447567830170726,0.9980769230769231,0.9923076923076923,1.0,0.681119312009139,0.002452782604691113,0.680952380952381,0.6770334928229665,0.6869158878504673,0,0.0,0,0.0,0,0.0,2289557036.4333334,751519998.7581655,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB014,78.33333333333333,12.887666740841357,80.0,50,110,48084,1948.5002543954954,48176.0,44024,51884,0,0.0,0.0,0,0,252.73333333333332,0.980265035707122,252.0,252,254,517.6666666666666,35.48611514122238,515.0,472,618,0,0.0,0.0,0,0,0.35048779226153526,0.001772204789880209,0.34916201117318435,0.34916201117318435,0.3527777777777778,0.9980211634077852,0.001945341700591328,0.9978070175438597,0.9933920704845814,1.0,0.8040030252822857,0.0013725569995994516,0.803921568627451,0.8,0.8071625344352618,0,0.0,0,0.0,0,0.0,1813481915.7666667,655093070.2023655,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB015,83,21.033634804841704,80.0,50,130,48399.6,1526.8428006612319,48112.0,45164,53112,0,0.0,0.0,0,0,252.53333333333333,0.8995528902176072,252.0,252,254,510.53333333333336,35.70929883081584,509.0,454,586,0,0.0,0.0,0,0,0.35012621560107593,0.0016262866497571717,0.34916201117318435,0.34916201117318435,0.3527777777777778,0.9974347579668702,0.00300260343456919,0.9978021871860268,0.9890350877192983,1.0,0.8038670265324196,0.0019116054650317113,0.803921568627451,0.7994350282485876,0.8102981029810298,0,0.0,0,0.0,0,0.0,1639978918.8,728619234.5806203,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB016,80.33333333333333,16.709141279516746,80.0,50,120,48354.666666666664,2062.921218569189,47806.0,44852,54864,0,0.0,0.0,0,0,252.4,0.8136762043449725,252.0,252,254,212.6,6.951060449982459,214.0,201,229,0,0.0,0.0,0,0,0.34988516449410306,0.001471031623311454,0.34916201117318435,0.34916201117318435,0.3527777777777778,0.9974331478475925,0.0020900080254393416,0.9977973568281938,0.9933920704845814,1.0,0.80268684779204,0.0016852837556501198,0.8027777777777778,0.8,0.8066298342541437,0,0.0,0,0.0,0,0.0,1819171476,805612535.904639,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB017,78.66666666666667,18.705214713316295,70.0,50,140,48021.86666666667,2193.3964173578293,48238.0,43116,52904,0,0.0,0.0,0,0,252.66666666666666,0.9589266029707683,252.0,252,254,211.86666666666667,4.918181142162867,211.0,203,222,0,0.0,0.0,0,0,0.35036726670804885,0.0017336273936389736,0.34916201117318435,0.34916201117318435,0.3527777777777778,0.9974350799907257,0.0021655386209876878,0.9977973568281938,0.9912280701754386,1.0,0.8017846184230987,0.001703976289635763,0.8013982129164515,0.7988668555240793,0.8055555555555556,0,0.0,0,0.0,0,0.0,1604216031.8666666,676275489.8199372,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB018,81,12.689936278745481,75.0,70,110,48078.26666666667,1708.4664414641557,47830.0,45212,52480,0,0.0,0.0,0,0,252.53333333333333,0.8995528902176072,252.0,252,254,298.5,15.085389140398114,296.0,269,330,0,0.0,0.0,0,0,0.35012621560107593,0.0016262866497571717,0.34916201117318435,0.34916201117318435,0.3527777777777778,0.9968473864543885,0.002925996936429653,0.9977973568281938,0.9889867841409692,1.0,0.8025191486285004,0.0016036172866360388,0.8027973395931143,0.7988668555240793,0.8060941828254847,0,0.0,0,0.0,0,0.0,1692775753.1333334,423550992.92514014,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
