name,duration,duration_stdev,duration_median,num_warnings,num_warnings_stdev,num_warnings_median,context_switches,context_switches_stdev,migrations,migrations_stdev,page_faults,page_faults_stdev,instructions,instructions_stdev,branches,branches_stdev,branch_misses,branch_misses_stdev,branch_miss_rate,branch_miss_rate_stdev,l1_loads,l1_loads_stdev,l1_load_misses,l1_load_misses_stdev,l1_miss_rate,l1_miss_rate_stdev,llc_loads,llc_loads_stdev,llc_load_misses,llc_load_misses_stdev,llc_miss_rate,llc_miss_rate_stdev
DRB021,215.92,21.93761098000883,215.5,32.96,2.892354453678575,33.0,0,0.0,0,0.0,0,0.0,8022473954.36,1294674891.7096505,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB022,226.36,25.612305715839653,226.0,31.92,2.6637398904700946,32.0,0,0.0,0,0.0,0,0.0,8250000262.22,1375346902.4454167,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB023,106.04,16.393079674804543,106.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1720826042.9,412239512.05221933,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB024,14.14,0.9691148917798074,14.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,27376697.04,1682.0891160356855,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB025,14,0.8806305718527109,14.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,27061444.14,1507.5521043555805,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB026,96.94,16.408571677321458,103.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1703020252.26,568447396.9849682,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB027,112.5,21.338142527657187,110.5,0.14,0.3505098327538656,0.0,0,0.0,0,0.0,0,0.0,2850939448.54,1356933237.4747887,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB028,129.34,25.97299225215709,126.0,0.88,0.38544964466377263,1.0,0,0.0,0,0.0,0,0.0,2818829398.52,1237407611.39408,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB029,103.42,19.186613105209048,103.5,0.02,0.1414213562373095,0.0,0,0.0,0,0.0,0,0.0,1788555096.06,479838614.9111192,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB030,97.32,13.703031096238883,98.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1884758383.36,457871601.6209605,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB031,100.88,18.756919811534264,107.5,0.02,0.1414213562373095,0.0,0,0.0,0,0.0,0,0.0,1908901103.84,868932652.7593143,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB032,108.36,20.070040623084072,105.5,0.32,0.47121207149916117,0.0,0,0.0,0,0.0,0,0.0,2613998229.78,1248965852.9265034,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB033,105.8,15.502468532857757,105.5,0.36,0.7216760537322908,0.0,0,0.0,0,0.0,0,0.0,2099055077.48,810762896.1306093,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB034,109.3,18.92223613657126,107.0,0.5,0.762648446573665,0.0,0,0.0,0,0.0,0,0.0,2451865296.8,1209211403.6176407,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB035,118.04,19.485169661429534,113.0,1.16,0.4677344441069971,1.0,0,0.0,0,0.0,0,0.0,3185564510.82,1251527055.0142064,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
