name,duration,duration_stdev,duration_median,num_warnings,num_warnings_stdev,num_warnings_median,context_switches,context_switches_stdev,migrations,migrations_stdev,page_faults,page_faults_stdev,instructions,instructions_stdev,branches,branches_stdev,branch_misses,branch_misses_stdev,branch_miss_rate,branch_miss_rate_stdev,l1_loads,l1_loads_stdev,l1_load_misses,l1_load_misses_stdev,l1_miss_rate,l1_miss_rate_stdev,llc_loads,llc_loads_stdev,llc_load_misses,llc_load_misses_stdev,llc_miss_rate,llc_miss_rate_stdev
DRB034,347.3,47.3357980578946,345.5,80,0.0,80.0,0,0.0,0,0.0,0,0.0,12616758625.4,2604859472.103184,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB035,197,38.33188403057347,191.0,2,0.0,2.0,0,0.0,0,0.0,0,0.0,4820473403.5,767071131.5015396,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB036,197.8,16.55831446065021,201.5,2.1,0.31622776601683794,2.0,0,0.0,0,0.0,0,0.0,4989854473.2,757893922.3090132,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB037,1333.1,166.43213498467043,1329.0,2,0.0,2.0,0,0.0,0,0.0,0,0.0,111914178765.2,9289846169.792149,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB038,1250.9,115.72616145212993,1258.5,2,0.0,2.0,0,0.0,0,0.0,0,0.0,107274046021.8,7465419467.711828,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB039,149.7,23.589310196687727,154.5,1,0.0,1.0,0,0.0,0,0.0,0,0.0,3615775311.5,991321943.0384812,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB040,162.5,26.900020652614955,166.0,1.1,0.31622776601683794,1.0,0,0.0,0,0.0,0,0.0,4575578314.1,1163563647.7455885,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB041,931.3,80.67224498618538,903.0,43,0.0,43.0,0,0.0,0,0.0,0,0.0,14931394839.1,2384000419.6195393,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB042,2098.6,127.48176340167248,2133.5,55.6,5.081557066709201,58.0,0,0.0,0,0.0,0,0.0,46388479583.1,4559279362.719238,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB043,648838.4,10499.68725671812,645546.0,223,0.0,223.0,0,0.0,0,0.0,0,0.0,11427876753765.5,39733290395.125275,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB044,237.2,16.10244977911401,233.5,4,0.0,4.0,0,0.0,0,0.0,0,0.0,6699064622.4,1476731011.6731322,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB045,121.4,13.116571367718183,123.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1538612518.4,317918397.9097403,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB046,115.7,19.270299542156692,114.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1642366266.8,537506729.9928379,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB047,103.5,14.167647024902273,101.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1614528679.5,493190254.03667784,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB048,99.8,9.247221805013174,99.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1503026974.6,515295621.16283506,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB049,102.1,33.791682079733434,104.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1421788418.9,581995095.3822459,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB050,119.3,11.045863982102581,125.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1802455280.4,375032602.9448644,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB051,121.4,26.52964798526777,118.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1993269063.4,495939398.9902147,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB052,177.6,20.304350929460085,177.5,14,0.0,14.0,0,0.0,0,0.0,0,0.0,4515798704.3,995041035.5375259,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB053,185.3,19.927925687893918,181.0,1,0.0,1.0,0,0.0,0,0.0,0,0.0,4581587991.2,887704733.5060791,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB054,387.3,51.85888973401228,382.5,3,0.0,3.0,0,0.0,0,0.0,0,0.0,17400467122.9,1779398722.7926104,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB055,175029.2,4884.387640454249,175992.5,35,0.0,35.0,0,0.0,0,0.0,0,0.0,14462776289820.1,173776068943.06503,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB056,1121.4,123.13605844304458,1070.5,42,0.0,42.0,0,0.0,0,0.0,0,0.0,78295039639.2,13271034759.346222,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB057,127.4,18.482424083436676,130.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1854735445.4,598826698.2566886,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB058,4283.4,865.3981999313637,4047.5,4,0.0,4.0,0,0.0,0,0.0,0,0.0,162194725328.3,94076531938.97018,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB059,183.8,15.490498880137965,188.0,1,0.0,1.0,0,0.0,0,0.0,0,0.0,3481714218.8,545589516.4426478,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB060,131,22.266067856219646,126.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1775396462.7,489979077.62230796,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB061,135.1,19.72280124345649,143.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1773804129.1,322047331.2822302,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB062,529.5,128.7523462569388,537.5,5,0.0,5.0,0,0.0,0,0.0,0,0.0,29410524006.6,5894446141.356778,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB063,119.7,13.375350462698165,116.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1878048319.7,455789756.8124115,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB064,124.5,23.37733945512192,123.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1836260956.8,443672570.74066824,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB065,178.4,34.538866995507156,183.5,4,0.0,4.0,0,0.0,0,0.0,0,0.0,6754849597.7,1861029472.5149815,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB066,124.1,24.72268414050366,128.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1688071104.9,510941184.361511,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB067,122,16.158932858054428,118.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1815000737.8,580685472.7698618,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB068,116.9,21.06313261496389,116.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1746719873.7,404067453.0522629,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB069,149.5,35.80580337816142,140.0,1,0.0,1.0,0,0.0,0,0.0,0,0.0,3427362954.3,1711184152.576518,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB070,19.6,5.521674464226308,19.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,27491639.2,1567.674484352185,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB071,117.7,17.575551200460257,123.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1592309820.5,280084309.9272573,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB072,176.9,29.452221195239815,183.5,2.9,0.31622776601683794,3.0,0,0.0,0,0.0,0,0.0,6601515736.4,1175319020.3154614,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB073,210.8,32.34810659064917,205.0,4.7,0.48304589153964794,5.0,0,0.0,0,0.0,0,0.0,4343712039.5,978289049.2683532,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB074,86.4,7.351492667781452,88.0,6,0.0,6.0,0,0.0,0,0.0,0,0.0,1026718549,89210454.54359233,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB075,159.9,28.68390954292435,155.5,1,0.0,1.0,0,0.0,0,0.0,0,0.0,3918294414.1,1773410213.7849164,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB076,81.2,10.271860158272752,76.5,4,0.0,4.0,0,0.0,0,0.0,0,0.0,823579701.6,84753323.06955218,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB077,139,17.73258143769385,137.5,0.1,0.31622776601683794,0.0,0,0.0,0,0.0,0,0.0,2125760630.4,757776284.536222,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB078,180.7,27.84500753177209,178.5,3,0.0,3.0,0,0.0,0,0.0,0,0.0,6599735065.6,1225400253.821855,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB079,187.2,19.4639267478185,183.0,7,0.0,7.0,0,0.0,0,0.0,0,0.0,7178745336.5,1877875410.1148267,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB080,163.8,29.697736539264326,163.0,2,0.0,2.0,0,0.0,0,0.0,0,0.0,3587037367.7,960791036.9796604,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB081,20.1,6.935416353759881,20.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,27303009.5,1502.905722629038,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB082,164.9,32.05706717021312,166.5,1.5,0.5270462766947299,1.5,0,0.0,0,0.0,0,0.0,3500791378.4,670755346.9614301,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB083,17.6,8.771164878927618,14.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,27295106.1,1508.497151324972,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB084,206.3,29.352455888164908,206.0,3.8,0.4216370213557839,4.0,0,0.0,0,0.0,0,0.0,5580183477.1,1088041723.7301755,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB085,197.2,22.488515587591223,191.5,3,0.0,3.0,0,0.0,0,0.0,0,0.0,4673479377.6,1380064790.1496644,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB086,181.1,37.035868500084554,171.5,1.6,0.5163977794943222,2.0,0,0.0,0,0.0,0,0.0,4195864584.3,937107189.2566942,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB087,162.1,25.662120809559845,160.5,1.4,0.5163977794943222,1.0,0,0.0,0,0.0,0,0.0,3442785725,881193542.4300172,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB088,174.9,37.5068882562479,180.0,2,0.0,2.0,0,0.0,0,0.0,0,0.0,3813248889,899803252.1301553,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB089,166.5,32.44225639501667,168.0,2,0.0,2.0,0,0.0,0,0.0,0,0.0,3663795615,800658892.1393625,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB090,123.6,19.13228800861111,119.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1830983231.6,352021180.3908578,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB091,186.1,21.66641025489302,182.0,3,0.0,3.0,0,0.0,0,0.0,0,0.0,4635691162.8,1358207318.5447774,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB092,228,39.18049401310697,231.5,3.6,0.5163977794943222,4.0,0,0.0,0,0.0,0,0.0,5228347972.5,979476725.5226579,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB093,115,26.444911293731604,108.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1480693868.8,485333268.20479596,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB094,900019.1,7.549098548097573,900016.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,2552762862076.3,452772341902.47876,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB095,347.1,65.89124035526692,348.5,5.5,0.8498365855987975,5.5,0,0.0,0,0.0,0,0.0,6041965428.2,1228598874.2206395,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB096,229.7,55.5938645695528,204.5,1,0.0,1.0,0,0.0,0,0.0,0,0.0,7391783553.8,1055213476.0090579,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB097,927,179.43367700753515,961.0,15.3,0.48304589153964794,15.0,0,0.0,0,0.0,0,0.0,23644522588.8,6776154410.752505,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB098,19.7,5.186520991955976,19.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,27623160.3,1115.9091012363965,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB099,122,20.526405757787536,127.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1585103564.6,502164650.7387097,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB100,277,53.49143233578003,282.5,2.6,0.9660917830792959,2.0,0,0.0,0,0.0,0,0.0,6356142290.7,1432780493.83149,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB101,259.5,33.9615795994369,256.0,2.6,0.9660917830792959,2.0,0,0.0,0,0.0,0,0.0,6640595147.1,1515806173.0550463,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB102,177.6,23.9731331100278,170.5,2.3,0.48304589153964794,2.0,0,0.0,0,0.0,0,0.0,4488488194.5,1171033819.7140946,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB103,113.4,8.085652588244054,113.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1725959029.4,390652562.61015284,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB104,118.1,26.755892393597673,103.0,0.2,0.6324555320336759,0.0,0,0.0,0,0.0,0,0.0,1978467000.4,1092812006.8972423,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB105,4115.4,587.489612201309,4205.0,949.6,91.69781289043316,944.5,0,0.0,0,0.0,0,0.0,134477407142.4,30726591273.494537,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB106,778.5,105.28295208627084,751.0,102.9,7.140650452787119,105.0,0,0.0,0,0.0,0,0.0,36627487151.5,6963490327.684653,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB107,192.9,34.57825263884159,187.0,2.8,0.4216370213557839,3.0,0,0.0,0,0.0,0,0.0,6781245830.6,859551850.1064605,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB108,182,37.70352179247392,174.5,1,0.0,1.0,0,0.0,0,0.0,0,0.0,3729813662.3,715240527.1170245,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB109,269,58.122476050338925,270.5,2,0.0,2.0,0,0.0,0,0.0,0,0.0,3923938813.2,824891527.0080109,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB110,144.8,29.727652671096205,144.5,2,0.0,2.0,0,0.0,0,0.0,0,0.0,2014357627.9,798873881.8283969,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB111,272.3,61.10110019013115,260.5,6.4,1.429840705968481,6.5,0,0.0,0,0.0,0,0.0,4770266512.5,1022616406.4941674,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB112,196.4,39.730201218832114,184.5,1,0.0,1.0,0,0.0,0,0.0,0,0.0,4177542759,1015119340.4312098,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB113,123.8,16.837788189400385,117.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1839169644.4,421853162.54591584,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB114,32,8.082903768654761,29.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,43673180.5,1507.2231457588193,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB115,188,39.29093760369912,176.0,2,0.0,2.0,0,0.0,0,0.0,0,0.0,4485681446.6,957688191.5314575,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB116,121.7,11.450861200024312,121.0,1,0.0,1.0,0,0.0,0,0.0,0,0.0,437103805.9,12880351.950697832,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB117,81.7,8.407007658957959,80.0,5,1.5634719199411433,4.0,0,0.0,0,0.0,0,0.0,661404758.8,192783719.0356649,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB118,133.5,24.878594101042857,132.0,1,0.0,1.0,0,0.0,0,0.0,0,0.0,2814835365.7,437176849.4840942,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB119,141.6,41.48948996767468,131.0,1,0.0,1.0,0,0.0,0,0.0,0,0.0,2683349943.4,820654961.7579484,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB120,145.2,35.38926390870542,138.0,0.4,0.5163977794943222,0.0,0,0.0,0,0.0,0,0.0,2662957202.3,1223361639.0652974,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB121,293.9,55.030193732370435,299.5,11,0.0,11.0,0,0.0,0,0.0,0,0.0,9490694495.4,2693346106.1144776,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB122,130.2,45.85678188059477,118.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1703881389.1,244734040.65552747,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB123,215.1,44.97023707100311,217.5,2,0.0,2.0,0,0.0,0,0.0,0,0.0,7523782052.9,1269361107.9215534,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB124,145.3,31.948048105913728,149.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1744965646.4,484166759.4042415,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB125,134,27.280436620813497,129.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,2017411043.2,524367885.53330237,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB126,39,21.457969252574774,31.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,43488428.2,24084.227059772264,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB127,32.8,6.390965845976995,34.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,44266972.2,30124.798986143553,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB128,32.5,9.15605446321358,31.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,44251006.9,18335.817349596877,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB129,32.3,9.006787563955431,30.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,44251463.1,11459.576155144463,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB130,28.8,5.513619500836088,26.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,44254183.8,7863.927995036012,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB131,216.6,43.300500382020225,211.5,3,0.0,3.0,0,0.0,0,0.0,0,0.0,6299219799.6,1437621907.7900898,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB132,186.1,57.901160993925195,167.0,3,0.0,3.0,0,0.0,0,0.0,0,0.0,6724430317,1544681054.8381681,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB133,158.3,24.55402207378661,170.0,4,0.0,4.0,0,0.0,0,0.0,0,0.0,6057245137.7,1184235880.1477892,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB134,196.7,45.14679759776249,182.5,4,0.0,4.0,0,0.0,0,0.0,0,0.0,6847850061.7,894049558.0411607,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB135,203.1,44.96529525954186,195.5,10.8,0.6324555320336759,11.0,0,0.0,0,0.0,0,0.0,6962041763.4,1281751478.933947,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB136,218.1,51.64720063404534,198.5,11.6,0.699205898780101,12.0,0,0.0,0,0.0,0,0.0,7348884665.8,1185382096.9405415,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB137,19.8,6.0699624747146865,17.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,27304349.7,1047.3379004780538,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB138,19.5,9.336309049440612,16.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,27304849,1403.3232778737129,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB139,112.3,12.25697080576328,113.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1619575231.6,262957127.8422455,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB140,281.9,72.32096668478805,313.5,4.7,0.48304589153964794,5.0,0,0.0,0,0.0,0,0.0,6355663868.7,1188866031.457612,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB141,289,43.78990243829684,277.5,4.5,0.5270462766947299,4.5,0,0.0,0,0.0,0,0.0,6616413118.5,1407535197.0087235,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB142,77,7.9021797274197985,74.0,1,0.0,1.0,0,0.0,0,0.0,0,0.0,371885066.4,6940791.804912594,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
